Time,Population
179.08,23.527
179.09,23.5262
179.1,23.5254
179.11,23.5246
179.12,23.5237
179.13,23.5229
179.14,23.5221
179.15,23.5212
179.16,23.5204
179.17,23.5196
179.18,23.5188
179.19,23.5179
179.2,23.5171
179.21,23.5163
179.22,23.5154
179.23,23.5146
179.24,23.5138
179.25,23.513
179.26,23.5121
179.27,23.5113
179.28,23.5105
179.29,23.5097
179.3,23.5088
179.31,23.508
179.32,23.5072
179.33,23.5064
179.34,23.5055
179.35,23.5047
179.36,23.5039
179.37,23.5031
179.38,23.5022
179.39,23.5014
179.4,23.5006
179.41,23.4998
179.42,23.499
179.43,23.4981
179.44,23.4973
179.45,23.4965
179.46,23.4957
179.47,23.4948
179.48,23.494
179.49,23.4932
179.5,23.4924
179.51,23.4916
179.52,23.4907
179.53,23.4899
179.54,23.4891
179.55,23.4883
179.56,23.4875
179.57,23.4866
179.58,23.4858
179.59,23.485
179.6,23.4842
179.61,23.4834
179.62,23.4826
179.63,23.4817
179.64,23.4809
179.65,23.4801
179.66,23.4793
179.67,23.4785
179.68,23.4776
179.69,23.4768
179.7,23.476
179.71,23.4752
179.72,23.4744
179.73,23.4736
179.74,23.4728
179.75,23.4719
179.76,23.4711
179.77,23.4703
179.78,23.4695
179.79,23.4687
179.8,23.4679
179.81,23.4671
179.82,23.4662
179.83,23.4654
179.84,23.4646
179.85,23.4638
179.86,23.463
179.87,23.4622
179.88,23.4614
179.89,23.4605
179.9,23.4597
179.91,23.4589
179.92,23.4581
179.93,23.4573
179.94,23.4565
179.95,23.4557
179.96,23.4549
179.97,23.4541
179.98,23.4532
179.99,23.4524
180,23.4516
180.01,23.4508
180.02,23.45
180.03,23.4492
180.04,23.4484
180.05,23.4476
180.06,23.4468
180.07,23.446
180.08,23.4452
180.09,23.4444
180.1,23.4435
180.11,23.4427
180.12,23.4419
180.13,23.4411
180.14,23.4403
180.15,23.4395
180.16,23.4387
180.17,23.4379
180.18,23.4371
180.19,23.4363
180.2,23.4355
180.21,23.4347
180.22,23.4339
180.23,23.4331
180.24,23.4323
180.25,23.4315
180.26,23.4307
180.27,23.4299
180.28,23.429
180.29,23.4282
180.3,23.4274
180.31,23.4266
180.32,23.4258
180.33,23.425
180.34,23.4242
180.35,23.4234
180.36,23.4226
180.37,23.4218
180.38,23.421
180.39,23.4202
180.4,23.4194
180.41,23.4186
180.42,23.4178
180.43,23.417
180.44,23.4162
180.45,23.4154
180.46,23.4146
180.47,23.4138
180.48,23.413
180.49,23.4122
180.5,23.4114
180.51,23.4106
180.52,23.4098
180.53,23.409
180.54,23.4082
180.55,23.4074
180.56,23.4066
180.57,23.4058
180.58,23.405
180.59,23.4042
180.6,23.4034
180.61,23.4026
180.62,23.4019
180.63,23.4011
180.64,23.4003
180.65,23.3995
180.66,23.3987
180.67,23.3979
180.68,23.3971
180.69,23.3963
180.7,23.3955
180.71,23.3947
180.72,23.3939
180.73,23.3931
180.74,23.3923
180.75,23.3915
180.76,23.3907
180.77,23.3899
180.78,23.3891
180.79,23.3883
180.8,23.3876
180.81,23.3868
180.82,23.386
180.83,23.3852
180.84,23.3844
180.85,23.3836
180.86,23.3828
180.87,23.382
180.88,23.3812
180.89,23.3804
180.9,23.3796
180.91,23.3789
180.92,23.3781
180.93,23.3773
180.94,23.3765
180.95,23.3757
180.96,23.3749
180.97,23.3741
180.98,23.3733
180.99,23.3725
181,23.3717
181.01,23.371
181.02,23.3702
181.03,23.3694
181.04,23.3686
181.05,23.3678
181.06,23.367
181.07,23.3662
181.08,23.3655
181.09,23.3647
181.1,23.3639
181.11,23.3631
181.12,23.3623
181.13,23.3615
181.14,23.3607
181.15,23.36
181.16,23.3592
181.17,23.3584
181.18,23.3576
181.19,23.3568
181.2,23.356
181.21,23.3552
181.22,23.3545
181.23,23.3537
181.24,23.3529
181.25,23.3521
181.26,23.3513
181.27,23.3505
181.28,23.3498
181.29,23.349
181.3,23.3482
181.31,23.3474
181.32,23.3466
181.33,23.3459
181.34,23.3451
181.35,23.3443
181.36,23.3435
181.37,23.3427
181.38,23.342
181.39,23.3412
181.4,23.3404
181.41,23.3396
181.42,23.3388
181.43,23.3381
181.44,23.3373
181.45,23.3365
181.46,23.3357
181.47,23.3349
181.48,23.3342
181.49,23.3334
181.5,23.3326
181.51,23.3318
181.52,23.331
181.53,23.3303
181.54,23.3295
181.55,23.3287
181.56,23.3279
181.57,23.3272
181.58,23.3264
181.59,23.3256
181.6,23.3248
181.61,23.3241
181.62,23.3233
181.63,23.3225
181.64,23.3217
181.65,23.321
181.66,23.3202
181.67,23.3194
181.68,23.3186
181.69,23.3179
181.7,23.3171
181.71,23.3163
181.72,23.3155
181.73,23.3148
181.74,23.314
181.75,23.3132
181.76,23.3125
181.77,23.3117
181.78,23.3109
181.79,23.3101
181.8,23.3094
181.81,23.3086
181.82,23.3078
181.83,23.3071
181.84,23.3063
181.85,23.3055
181.86,23.3047
181.87,23.304
181.88,23.3032
181.89,23.3024
181.9,23.3017
181.91,23.3009
181.92,23.3001
181.93,23.2994
181.94,23.2986
181.95,23.2978
181.96,23.297
181.97,23.2963
181.98,23.2955
181.99,23.2947
182,23.294
182.01,23.2932
182.02,23.2924
182.03,23.2917
182.04,23.2909
182.05,23.2901
182.06,23.2894
182.07,23.2886
182.08,23.2878
182.09,23.2871
182.1,23.2863
182.11,23.2855
182.12,23.2848
182.13,23.284
182.14,23.2833
182.15,23.2825
182.16,23.2817
182.17,23.281
182.18,23.2802
182.19,23.2794
182.2,23.2787
182.21,23.2779
182.22,23.2771
182.23,23.2764
182.24,23.2756
182.25,23.2749
182.26,23.2741
182.27,23.2733
182.28,23.2726
182.29,23.2718
182.3,23.271
182.31,23.2703
182.32,23.2695
182.33,23.2688
182.34,23.268
182.35,23.2672
182.36,23.2665
182.37,23.2657
182.38,23.265
182.39,23.2642
182.4,23.2634
182.41,23.2627
182.42,23.2619
182.43,23.2612
182.44,23.2604
182.45,23.2597
182.46,23.2589
182.47,23.2581
182.48,23.2574
182.49,23.2566
182.5,23.2559
182.51,23.2551
182.52,23.2543
182.53,23.2536
182.54,23.2528
182.55,23.2521
182.56,23.2513
182.57,23.2506
182.58,23.2498
182.59,23.2491
182.6,23.2483
182.61,23.2475
182.62,23.2468
182.63,23.246
182.64,23.2453
182.65,23.2445
182.66,23.2438
182.67,23.243
182.68,23.2423
182.69,23.2415
182.7,23.2408
182.71,23.24
182.72,23.2393
182.73,23.2385
182.74,23.2377
182.75,23.237
182.76,23.2362
182.77,23.2355
182.78,23.2347
182.79,23.234
182.8,23.2332
182.81,23.2325
182.82,23.2317
182.83,23.231
182.84,23.2302
182.85,23.2295
182.86,23.2287
182.87,23.228
182.88,23.2272
182.89,23.2265
182.9,23.2257
182.91,23.225
182.92,23.2242
182.93,23.2235
182.94,23.2227
182.95,23.222
182.96,23.2212
182.97,23.2205
182.98,23.2197
182.99,23.219
183,23.2182
183.01,23.2175
183.02,23.2168
183.03,23.216
183.04,23.2153
183.05,23.2145
183.06,23.2138
183.07,23.213
183.08,23.2123
183.09,23.2115
183.1,23.2108
183.11,23.21
183.12,23.2093
183.13,23.2085
183.14,23.2078
183.15,23.2071
183.16,23.2063
183.17,23.2056
183.18,23.2048
183.19,23.2041
183.2,23.2033
183.21,23.2026
183.22,23.2019
183.23,23.2011
183.24,23.2004
183.25,23.1996
183.26,23.1989
183.27,23.1981
183.28,23.1974
183.29,23.1967
183.3,23.1959
183.31,23.1952
183.32,23.1944
183.33,23.1937
183.34,23.193
183.35,23.1922
183.36,23.1915
183.37,23.1907
183.38,23.19
183.39,23.1893
183.4,23.1885
183.41,23.1878
183.42,23.187
183.43,23.1863
183.44,23.1856
183.45,23.1848
183.46,23.1841
183.47,23.1833
183.48,23.1826
183.49,23.1819
183.5,23.1811
183.51,23.1804
183.52,23.1797
183.53,23.1789
183.54,23.1782
183.55,23.1774
183.56,23.1767
183.57,23.176
183.58,23.1752
183.59,23.1745
183.6,23.1738
183.61,23.173
183.62,23.1723
183.63,23.1716
183.64,23.1708
183.65,23.1701
183.66,23.1694
183.67,23.1686
183.68,23.1679
183.69,23.1671
183.7,23.1664
183.71,23.1657
183.72,23.1649
183.73,23.1642
183.74,23.1635
183.75,23.1627
183.76,23.162
183.77,23.1613
183.78,23.1606
183.79,23.1598
183.8,23.1591
183.81,23.1584
183.82,23.1576
183.83,23.1569
183.84,23.1562
183.85,23.1554
183.86,23.1547
183.87,23.154
183.88,23.1532
183.89,23.1525
183.9,23.1518
183.91,23.1511
183.92,23.1503
183.93,23.1496
183.94,23.1489
183.95,23.1481
183.96,23.1474
183.97,23.1467
183.98,23.1459
183.99,23.1452
184,23.1445
184.01,23.1438
184.02,23.143
184.03,23.1423
184.04,23.1416
184.05,23.1409
184.06,23.1401
184.07,23.1394
184.08,23.1387
184.09,23.1379
184.1,23.1372
184.11,23.1365
184.12,23.1358
184.13,23.135
184.14,23.1343
184.15,23.1336
184.16,23.1329
184.17,23.1321
184.18,23.1314
184.19,23.1307
184.2,23.13
184.21,23.1292
184.22,23.1285
184.23,23.1278
184.24,23.1271
184.25,23.1264
184.26,23.1256
184.27,23.1249
184.28,23.1242
184.29,23.1235
184.3,23.1227
184.31,23.122
184.32,23.1213
184.33,23.1206
184.34,23.1199
184.35,23.1191
184.36,23.1184
184.37,23.1177
184.38,23.117
184.39,23.1163
184.4,23.1155
184.41,23.1148
184.42,23.1141
184.43,23.1134
184.44,23.1127
184.45,23.1119
184.46,23.1112
184.47,23.1105
184.48,23.1098
184.49,23.1091
184.5,23.1083
184.51,23.1076
184.52,23.1069
184.53,23.1062
184.54,23.1055
184.55,23.1047
184.56,23.104
184.57,23.1033
184.58,23.1026
184.59,23.1019
184.6,23.1012
184.61,23.1004
184.62,23.0997
184.63,23.099
184.64,23.0983
184.65,23.0976
184.66,23.0969
184.67,23.0962
184.68,23.0954
184.69,23.0947
184.7,23.094
184.71,23.0933
184.72,23.0926
184.73,23.0919
184.74,23.0912
184.75,23.0904
184.76,23.0897
184.77,23.089
184.78,23.0883
184.79,23.0876
184.8,23.0869
184.81,23.0862
184.82,23.0854
184.83,23.0847
184.84,23.084
184.85,23.0833
184.86,23.0826
184.87,23.0819
184.88,23.0812
184.89,23.0805
184.9,23.0798
184.91,23.079
184.92,23.0783
184.93,23.0776
184.94,23.0769
184.95,23.0762
184.96,23.0755
184.97,23.0748
184.98,23.0741
184.99,23.0734
185,23.0727
185.01,23.0719
185.02,23.0712
185.03,23.0705
185.04,23.0698
185.05,23.0691
185.06,23.0684
185.07,23.0677
185.08,23.067
185.09,23.0663
185.1,23.0656
185.11,23.0649
185.12,23.0642
185.13,23.0635
185.14,23.0627
185.15,23.062
185.16,23.0613
185.17,23.0606
185.18,23.0599
185.19,23.0592
185.2,23.0585
185.21,23.0578
185.22,23.0571
185.23,23.0564
185.24,23.0557
185.25,23.055
185.26,23.0543
185.27,23.0536
185.28,23.0529
185.29,23.0522
185.3,23.0515
185.31,23.0508
185.32,23.0501
185.33,23.0494
185.34,23.0487
185.35,23.0479
185.36,23.0472
185.37,23.0465
185.38,23.0458
185.39,23.0451
185.4,23.0444
185.41,23.0437
185.42,23.043
185.43,23.0423
185.44,23.0416
185.45,23.0409
185.46,23.0402
185.47,23.0395
185.48,23.0388
185.49,23.0381
185.5,23.0374
185.51,23.0367
185.52,23.036
185.53,23.0353
185.54,23.0346
185.55,23.0339
185.56,23.0332
185.57,23.0325
185.58,23.0318
185.59,23.0311
185.6,23.0304
185.61,23.0297
185.62,23.029
185.63,23.0283
185.64,23.0277
185.65,23.027
185.66,23.0263
185.67,23.0256
185.68,23.0249
185.69,23.0242
185.7,23.0235
185.71,23.0228
185.72,23.0221
185.73,23.0214
185.74,23.0207
185.75,23.02
185.76,23.0193
185.77,23.0186
185.78,23.0179
185.79,23.0172
185.8,23.0165
185.81,23.0158
185.82,23.0151
185.83,23.0144
185.84,23.0137
185.85,23.013
185.86,23.0124
185.87,23.0117
185.88,23.011
185.89,23.0103
185.9,23.0096
185.91,23.0089
185.92,23.0082
185.93,23.0075
185.94,23.0068
185.95,23.0061
185.96,23.0054
185.97,23.0047
185.98,23.004
185.99,23.0034
186,23.0027
186.01,23.002
186.02,23.0013
186.03,23.0006
186.04,22.9999
186.05,22.9992
186.06,22.9985
186.07,22.9978
186.08,22.9971
186.09,22.9965
186.1,22.9958
186.11,22.9951
186.12,22.9944
186.13,22.9937
186.14,22.993
186.15,22.9923
186.16,22.9916
186.17,22.9909
186.18,22.9903
186.19,22.9896
186.2,22.9889
186.21,22.9882
186.22,22.9875
186.23,22.9868
186.24,22.9861
186.25,22.9855
186.26,22.9848
186.27,22.9841
186.28,22.9834
186.29,22.9827
186.3,22.982
186.31,22.9813
186.32,22.9807
186.33,22.98
186.34,22.9793
186.35,22.9786
186.36,22.9779
186.37,22.9772
186.38,22.9765
186.39,22.9759
186.4,22.9752
186.41,22.9745
186.42,22.9738
186.43,22.9731
186.44,22.9724
186.45,22.9718
186.46,22.9711
186.47,22.9704
186.48,22.9697
186.49,22.969
186.5,22.9684
186.51,22.9677
186.52,22.967
186.53,22.9663
186.54,22.9656
186.55,22.9649
186.56,22.9643
186.57,22.9636
186.58,22.9629
186.59,22.9622
186.6,22.9615
186.61,22.9609
186.62,22.9602
186.63,22.9595
186.64,22.9588
186.65,22.9581
186.66,22.9575
186.67,22.9568
186.68,22.9561
186.69,22.9554
186.7,22.9547
186.71,22.9541
186.72,22.9534
186.73,22.9527
186.74,22.952
186.75,22.9514
186.76,22.9507
186.77,22.95
186.78,22.9493
186.79,22.9487
186.8,22.948
186.81,22.9473
186.82,22.9466
186.83,22.9459
186.84,22.9453
186.85,22.9446
186.86,22.9439
186.87,22.9432
186.88,22.9426
186.89,22.9419
186.9,22.9412
186.91,22.9405
186.92,22.9399
186.93,22.9392
186.94,22.9385
186.95,22.9378
186.96,22.9372
186.97,22.9365
186.98,22.9358
186.99,22.9352
187,22.9345
187.01,22.9338
187.02,22.9331
187.03,22.9325
187.04,22.9318
187.05,22.9311
187.06,22.9304
187.07,22.9298
187.08,22.9291
187.09,22.9284
187.1,22.9278
187.11,22.9271
187.12,22.9264
187.13,22.9257
187.14,22.9251
187.15,22.9244
187.16,22.9237
187.17,22.9231
187.18,22.9224
187.19,22.9217
187.2,22.9211
187.21,22.9204
187.22,22.9197
187.23,22.919
187.24,22.9184
187.25,22.9177
187.26,22.917
187.27,22.9164
187.28,22.9157
187.29,22.915
187.3,22.9144
187.31,22.9137
187.32,22.913
187.33,22.9124
187.34,22.9117
187.35,22.911
187.36,22.9104
187.37,22.9097
187.38,22.909
187.39,22.9084
187.4,22.9077
187.41,22.907
187.42,22.9064
187.43,22.9057
187.44,22.905
187.45,22.9044
187.46,22.9037
187.47,22.903
187.48,22.9024
187.49,22.9017
187.5,22.901
187.51,22.9004
187.52,22.8997
187.53,22.899
187.54,22.8984
187.55,22.8977
187.56,22.8971
187.57,22.8964
187.58,22.8957
187.59,22.8951
187.6,22.8944
187.61,22.8937
187.62,22.8931
187.63,22.8924
187.64,22.8918
187.65,22.8911
187.66,22.8904
187.67,22.8898
187.68,22.8891
187.69,22.8884
187.7,22.8878
187.71,22.8871
187.72,22.8865
187.73,22.8858
187.74,22.8851
187.75,22.8845
187.76,22.8838
187.77,22.8832
187.78,22.8825
187.79,22.8818
187.8,22.8812
187.81,22.8805
187.82,22.8799
187.83,22.8792
187.84,22.8785
187.85,22.8779
187.86,22.8772
187.87,22.8766
187.88,22.8759
187.89,22.8753
187.9,22.8746
187.91,22.8739
187.92,22.8733
187.93,22.8726
187.94,22.872
187.95,22.8713
187.96,22.8707
187.97,22.87
187.98,22.8693
187.99,22.8687
188,22.868
188.01,22.8674
188.02,22.8667
188.03,22.8661
188.04,22.8654
188.05,22.8648
188.06,22.8641
188.07,22.8634
188.08,22.8628
188.09,22.8621
188.1,22.8615
188.11,22.8608
188.12,22.8602
188.13,22.8595
188.14,22.8589
188.15,22.8582
188.16,22.8576
188.17,22.8569
188.18,22.8562
188.19,22.8556
188.2,22.8549
188.21,22.8543
188.22,22.8536
188.23,22.853
188.24,22.8523
188.25,22.8517
188.26,22.851
188.27,22.8504
188.28,22.8497
188.29,22.8491
188.3,22.8484
188.31,22.8478
188.32,22.8471
188.33,22.8465
188.34,22.8458
188.35,22.8452
188.36,22.8445
188.37,22.8439
188.38,22.8432
188.39,22.8426
188.4,22.8419
188.41,22.8413
188.42,22.8406
188.43,22.84
188.44,22.8393
188.45,22.8387
188.46,22.838
188.47,22.8374
188.48,22.8367
188.49,22.8361
188.5,22.8354
188.51,22.8348
188.52,22.8341
188.53,22.8335
188.54,22.8329
188.55,22.8322
188.56,22.8316
188.57,22.8309
188.58,22.8303
188.59,22.8296
188.6,22.829
188.61,22.8283
188.62,22.8277
188.63,22.827
188.64,22.8264
188.65,22.8257
188.66,22.8251
188.67,22.8245
188.68,22.8238
188.69,22.8232
188.7,22.8225
188.71,22.8219
188.72,22.8212
188.73,22.8206
188.74,22.8199
188.75,22.8193
188.76,22.8187
188.77,22.818
188.78,22.8174
188.79,22.8167
188.8,22.8161
188.81,22.8154
188.82,22.8148
188.83,22.8142
188.84,22.8135
188.85,22.8129
188.86,22.8122
188.87,22.8116
188.88,22.811
188.89,22.8103
188.9,22.8097
188.91,22.809
188.92,22.8084
188.93,22.8077
188.94,22.8071
188.95,22.8065
188.96,22.8058
188.97,22.8052
188.98,22.8045
188.99,22.8039
189,22.8033
189.01,22.8026
189.02,22.802
189.03,22.8014
189.04,22.8007
189.05,22.8001
189.06,22.7994
189.07,22.7988
189.08,22.7982
189.09,22.7975
189.1,22.7969
189.11,22.7962
189.12,22.7956
189.13,22.795
189.14,22.7943
189.15,22.7937
189.16,22.7931
189.17,22.7924
189.18,22.7918
189.19,22.7912
189.2,22.7905
189.21,22.7899
189.22,22.7892
189.23,22.7886
189.24,22.788
189.25,22.7873
189.26,22.7867
189.27,22.7861
189.28,22.7854
189.29,22.7848
189.3,22.7842
189.31,22.7835
189.32,22.7829
189.33,22.7823
189.34,22.7816
189.35,22.781
189.36,22.7804
189.37,22.7797
189.38,22.7791
189.39,22.7785
189.4,22.7778
189.41,22.7772
189.42,22.7766
189.43,22.7759
189.44,22.7753
189.45,22.7747
189.46,22.774
189.47,22.7734
189.48,22.7728
189.49,22.7721
189.5,22.7715
189.51,22.7709
189.52,22.7702
189.53,22.7696
189.54,22.769
189.55,22.7684
189.56,22.7677
189.57,22.7671
189.58,22.7665
189.59,22.7658
189.6,22.7652
189.61,22.7646
189.62,22.7639
189.63,22.7633
189.64,22.7627
189.65,22.7621
189.66,22.7614
189.67,22.7608
189.68,22.7602
189.69,22.7595
189.7,22.7589
189.71,22.7583
189.72,22.7577
189.73,22.757
189.74,22.7564
189.75,22.7558
189.76,22.7552
189.77,22.7545
189.78,22.7539
189.79,22.7533
189.8,22.7526
189.81,22.752
189.82,22.7514
189.83,22.7508
189.84,22.7501
189.85,22.7495
189.86,22.7489
189.87,22.7483
189.88,22.7476
189.89,22.747
189.9,22.7464
189.91,22.7458
189.92,22.7451
189.93,22.7445
189.94,22.7439
189.95,22.7433
189.96,22.7426
189.97,22.742
189.98,22.7414
189.99,22.7408
190,22.7401
190.01,22.7395
190.02,22.7389
190.03,22.7383
190.04,22.7377
190.05,22.737
190.06,22.7364
190.07,22.7358
190.08,22.7352
190.09,22.7345
190.1,22.7339
190.11,22.7333
190.12,22.7327
190.13,22.7321
190.14,22.7314
190.15,22.7308
190.16,22.7302
190.17,22.7296
190.18,22.729
190.19,22.7283
190.2,22.7277
190.21,22.7271
190.22,22.7265
190.23,22.7259
190.24,22.7252
190.25,22.7246
190.26,22.724
190.27,22.7234
190.28,22.7228
190.29,22.7221
190.3,22.7215
190.31,22.7209
190.32,22.7203
190.33,22.7197
190.34,22.7191
190.35,22.7184
190.36,22.7178
190.37,22.7172
190.38,22.7166
190.39,22.716
190.4,22.7153
190.41,22.7147
190.42,22.7141
190.43,22.7135
190.44,22.7129
190.45,22.7123
190.46,22.7116
190.47,22.711
190.48,22.7104
190.49,22.7098
190.5,22.7092
190.51,22.7086
190.52,22.708
190.53,22.7073
190.54,22.7067
190.55,22.7061
190.56,22.7055
190.57,22.7049
190.58,22.7043
190.59,22.7037
190.6,22.703
190.61,22.7024
190.62,22.7018
190.63,22.7012
190.64,22.7006
190.65,22.7
190.66,22.6994
190.67,22.6987
190.68,22.6981
190.69,22.6975
190.7,22.6969
190.71,22.6963
190.72,22.6957
190.73,22.6951
190.74,22.6945
190.75,22.6939
190.76,22.6932
190.77,22.6926
190.78,22.692
190.79,22.6914
190.8,22.6908
190.81,22.6902
190.82,22.6896
190.83,22.689
190.84,22.6884
190.85,22.6877
190.86,22.6871
190.87,22.6865
190.88,22.6859
190.89,22.6853
190.9,22.6847
190.91,22.6841
190.92,22.6835
190.93,22.6829
190.94,22.6823
190.95,22.6817
190.96,22.681
190.97,22.6804
190.98,22.6798
190.99,22.6792
191,22.6786
191.01,22.678
191.02,22.6774
191.03,22.6768
191.04,22.6762
191.05,22.6756
191.06,22.675
191.07,22.6744
191.08,22.6738
191.09,22.6732
191.1,22.6725
191.11,22.6719
191.12,22.6713
191.13,22.6707
191.14,22.6701
191.15,22.6695
191.16,22.6689
191.17,22.6683
191.18,22.6677
191.19,22.6671
191.2,22.6665
191.21,22.6659
191.22,22.6653
191.23,22.6647
191.24,22.6641
191.25,22.6635
191.26,22.6629
191.27,22.6623
191.28,22.6617
191.29,22.6611
191.3,22.6605
191.31,22.6599
191.32,22.6593
191.33,22.6587
191.34,22.658
191.35,22.6574
191.36,22.6568
191.37,22.6562
191.38,22.6556
191.39,22.655
191.4,22.6544
191.41,22.6538
191.42,22.6532
191.43,22.6526
191.44,22.652
191.45,22.6514
191.46,22.6508
191.47,22.6502
191.48,22.6496
191.49,22.649
191.5,22.6484
191.51,22.6478
191.52,22.6472
191.53,22.6466
191.54,22.646
191.55,22.6454
191.56,22.6448
191.57,22.6442
191.58,22.6436
191.59,22.643
191.6,22.6424
191.61,22.6418
191.62,22.6412
191.63,22.6406
191.64,22.64
191.65,22.6394
191.66,22.6389
191.67,22.6383
191.68,22.6377
191.69,22.6371
191.7,22.6365
191.71,22.6359
191.72,22.6353
191.73,22.6347
191.74,22.6341
191.75,22.6335
191.76,22.6329
191.77,22.6323
191.78,22.6317
191.79,22.6311
191.8,22.6305
191.81,22.6299
191.82,22.6293
191.83,22.6287
191.84,22.6281
191.85,22.6275
191.86,22.6269
191.87,22.6263
191.88,22.6257
191.89,22.6251
191.9,22.6246
191.91,22.624
191.92,22.6234
191.93,22.6228
191.94,22.6222
191.95,22.6216
191.96,22.621
191.97,22.6204
191.98,22.6198
191.99,22.6192
192,22.6186
192.01,22.618
192.02,22.6174
192.03,22.6168
192.04,22.6163
192.05,22.6157
192.06,22.6151
192.07,22.6145
192.08,22.6139
192.09,22.6133
192.1,22.6127
192.11,22.6121
192.12,22.6115
192.13,22.6109
192.14,22.6103
192.15,22.6098
192.16,22.6092
192.17,22.6086
192.18,22.608
192.19,22.6074
192.2,22.6068
192.21,22.6062
192.22,22.6056
192.23,22.605
192.24,22.6044
192.25,22.6039
192.26,22.6033
192.27,22.6027
192.28,22.6021
192.29,22.6015
192.3,22.6009
192.31,22.6003
192.32,22.5997
192.33,22.5992
192.34,22.5986
192.35,22.598
192.36,22.5974
192.37,22.5968
192.38,22.5962
192.39,22.5956
192.4,22.595
192.41,22.5945
192.42,22.5939
192.43,22.5933
192.44,22.5927
192.45,22.5921
192.46,22.5915
192.47,22.5909
192.48,22.5904
192.49,22.5898
192.5,22.5892
192.51,22.5886
192.52,22.588
192.53,22.5874
192.54,22.5869
192.55,22.5863
192.56,22.5857
192.57,22.5851
192.58,22.5845
192.59,22.5839
192.6,22.5833
192.61,22.5828
192.62,22.5822
192.63,22.5816
192.64,22.581
192.65,22.5804
192.66,22.5799
192.67,22.5793
192.68,22.5787
192.69,22.5781
192.7,22.5775
192.71,22.5769
192.72,22.5764
192.73,22.5758
192.74,22.5752
192.75,22.5746
192.76,22.574
192.77,22.5735
192.78,22.5729
192.79,22.5723
192.8,22.5717
192.81,22.5711
192.82,22.5705
192.83,22.57
192.84,22.5694
192.85,22.5688
192.86,22.5682
192.87,22.5676
192.88,22.5671
192.89,22.5665
192.9,22.5659
192.91,22.5653
192.92,22.5648
192.93,22.5642
192.94,22.5636
192.95,22.563
192.96,22.5624
192.97,22.5619
192.98,22.5613
192.99,22.5607
193,22.5601
193.01,22.5595
193.02,22.559
193.03,22.5584
193.04,22.5578
193.05,22.5572
193.06,22.5567
193.07,22.5561
193.08,22.5555
193.09,22.5549
193.1,22.5544
193.11,22.5538
193.12,22.5532
193.13,22.5526
193.14,22.5521
193.15,22.5515
193.16,22.5509
193.17,22.5503
193.18,22.5498
193.19,22.5492
193.2,22.5486
193.21,22.548
193.22,22.5475
193.23,22.5469
193.24,22.5463
193.25,22.5457
193.26,22.5452
193.27,22.5446
193.28,22.544
193.29,22.5434
193.3,22.5429
193.31,22.5423
193.32,22.5417
193.33,22.5411
193.34,22.5406
193.35,22.54
193.36,22.5394
193.37,22.5389
193.38,22.5383
193.39,22.5377
193.4,22.5371
193.41,22.5366
193.42,22.536
193.43,22.5354
193.44,22.5349
193.45,22.5343
193.46,22.5337
193.47,22.5331
193.48,22.5326
193.49,22.532
193.5,22.5314
193.51,22.5309
193.52,22.5303
193.53,22.5297
193.54,22.5291
193.55,22.5286
193.56,22.528
193.57,22.5274
193.58,22.5269
193.59,22.5263
193.6,22.5257
193.61,22.5252
193.62,22.5246
193.63,22.524
193.64,22.5235
193.65,22.5229
193.66,22.5223
193.67,22.5217
193.68,22.5212
193.69,22.5206
193.7,22.52
193.71,22.5195
193.72,22.5189
193.73,22.5183
193.74,22.5178
193.75,22.5172
193.76,22.5166
193.77,22.5161
193.78,22.5155
193.79,22.5149
193.8,22.5144
193.81,22.5138
193.82,22.5132
193.83,22.5127
193.84,22.5121
193.85,22.5115
193.86,22.511
193.87,22.5104
193.88,22.5099
193.89,22.5093
193.9,22.5087
193.91,22.5082
193.92,22.5076
193.93,22.507
193.94,22.5065
193.95,22.5059
193.96,22.5053
193.97,22.5048
193.98,22.5042
193.99,22.5036
194,22.5031
194.01,22.5025
194.02,22.502
194.03,22.5014
194.04,22.5008
194.05,22.5003
194.06,22.4997
194.07,22.4991
194.08,22.4986
194.09,22.498
194.1,22.4975
194.11,22.4969
194.12,22.4963
194.13,22.4958
194.14,22.4952
194.15,22.4946
194.16,22.4941
194.17,22.4935
194.18,22.493
194.19,22.4924
194.2,22.4918
194.21,22.4913
194.22,22.4907
194.23,22.4902
194.24,22.4896
194.25,22.489
194.26,22.4885
194.27,22.4879
194.28,22.4874
194.29,22.4868
194.3,22.4862
194.31,22.4857
194.32,22.4851
194.33,22.4846
194.34,22.484
194.35,22.4835
194.36,22.4829
194.37,22.4823
194.38,22.4818
194.39,22.4812
194.4,22.4807
194.41,22.4801
194.42,22.4795
194.43,22.479
194.44,22.4784
194.45,22.4779
194.46,22.4773
194.47,22.4768
194.48,22.4762
194.49,22.4756
194.5,22.4751
194.51,22.4745
194.52,22.474
194.53,22.4734
194.54,22.4729
194.55,22.4723
194.56,22.4718
194.57,22.4712
194.58,22.4706
194.59,22.4701
194.6,22.4695
194.61,22.469
194.62,22.4684
194.63,22.4679
194.64,22.4673
194.65,22.4668
194.66,22.4662
194.67,22.4657
194.68,22.4651
194.69,22.4645
194.7,22.464
194.71,22.4634
194.72,22.4629
194.73,22.4623
194.74,22.4618
194.75,22.4612
194.76,22.4607
194.77,22.4601
194.78,22.4596
194.79,22.459
194.8,22.4585
194.81,22.4579
194.82,22.4574
194.83,22.4568
194.84,22.4563
